,system:index,B2,.geo,lon,lat
1712,1712,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4894378830225,30.519812620318685]}",106.4894378830225,30.519812620318685
1713,1713,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.530760386092,30.592576158332367]}",106.530760386092,30.592576158332367
1714,1714,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34121586114279,30.505439575772773]}",106.34121586114279,30.505439575772773
1715,1715,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36906363495048,30.56383006924054]}",106.36906363495048,30.56383006924054
1716,1716,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65023631887989,30.346437770483618]}",106.65023631887989,30.346437770483618
1717,1717,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49931935114782,30.519812620318685]}",106.49931935114782,30.519812620318685
1718,1718,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.19748541568366,30.499151368783934]}",106.19748541568366,30.499151368783934
1719,1719,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55231995291086,30.36170913031365]}",106.55231995291086,30.36170913031365
1720,1720,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29540178165269,30.686000947880796]}",106.29540178165269,30.686000947880796
1721,1721,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43104738955473,30.47310022554447]}",106.43104738955473,30.47310022554447
1722,1722,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44991201052125,30.344641139915378]}",106.44991201052125,30.344641139915378
1723,1723,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46787831620364,30.68061105617608]}",106.46787831620364,30.68061105617608
1724,1724,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40948782273587,30.446150767020885]}",106.40948782273587,30.446150767020885
1725,1725,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3466057528475,30.493761477079218]}",106.3466057528475,30.493761477079218
1726,1726,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43284402012297,30.54855870941051]}",106.43284402012297,30.54855870941051
1727,1727,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62149022978807,30.306013582698238]}",106.62149022978807,30.306013582698238
1728,1728,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48853956773839,30.327573149517107]}",106.48853956773839,30.327573149517107
1729,1729,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53435364722847,30.336556302358304]}",106.53435364722847,30.336556302358304
1730,1730,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4526069563736,30.325776518948867]}",106.4526069563736,30.325776518948867
1731,1731,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56848962802502,30.629407084981267]}",106.56848962802502,30.629407084981267
1732,1732,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45170864108948,30.429981091906733]}",106.45170864108948,30.429981091906733
1733,1733,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36277542796165,30.518015989750445]}",106.36277542796165,30.518015989750445
1734,1734,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54603174592204,30.495558107647458]}",106.54603174592204,30.495558107647458
1735,1735,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49033619830662,30.578203113786454]}",106.49033619830662,30.578203113786454
1736,1736,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42296255199766,30.429082776622614]}",106.42296255199766,30.429082776622614
1737,1737,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6367615896181,30.291640538152325]}",106.6367615896181,30.291640538152325
1738,1738,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61789696865159,30.309606843834718]}",106.61789696865159,30.309606843834718
1739,1739,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35199564455222,30.540473871853433]}",106.35199564455222,30.540473871853433
1740,1740,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45440358694184,30.495558107647458]}",106.45440358694184,30.495558107647458
1741,1741,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4436238035324,30.495558107647458]}",106.4436238035324,30.495558107647458
1742,1742,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42206423671354,30.442557505884405]}",106.42206423671354,30.442557505884405
1743,1743,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62508349092455,30.2997253757094]}",106.62508349092455,30.2997253757094
1744,1744,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42116592142942,30.518914305034563]}",106.42116592142942,30.518914305034563
1745,1745,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46069179393068,30.332064725937705]}",106.46069179393068,30.332064725937705
1746,1746,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35379227512045,30.54855870941051]}",106.35379227512045,30.54855870941051
1747,1747,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40858950745175,30.52610082730752]}",106.40858950745175,30.52610082730752
1748,1748,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33133439301747,30.499151368783934]}",106.33133439301747,30.499151368783934
1749,1749,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68796556081291,30.312301789687076]}",106.68796556081291,30.312301789687076
1750,1750,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44542043410064,30.482083378385664]}",106.44542043410064,30.482083378385664
1751,1751,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44542043410064,30.496456422931576]}",106.44542043410064,30.496456422931576
1752,1752,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50830250398901,30.516219359182205]}",106.50830250398901,30.516219359182205
1753,1753,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40589456159938,30.56293175395642]}",106.40589456159938,30.56293175395642
1754,1754,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5541165834791,30.692289154869634]}",106.5541165834791,30.692289154869634
1755,1755,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50291261228429,30.501846314636293]}",106.50291261228429,30.501846314636293
1756,1756,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52087891796668,30.327573149517107]}",106.52087891796668,30.327573149517107
1757,1757,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40858950745175,30.43357435304321]}",106.40858950745175,30.43357435304321
1758,1758,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3466057528475,30.538677241285196]}",106.3466057528475,30.538677241285196
1759,1759,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35379227512045,30.507236206341013]}",106.35379227512045,30.507236206341013
1760,1760,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.30438493449388,30.646475075379538]}",106.30438493449388,30.646475075379538
1761,1761,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44182717296417,30.47399854082859]}",106.44182717296417,30.47399854082859
1762,1762,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45440358694184,30.44974402815736]}",106.45440358694184,30.44974402815736
1763,1763,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48674293717015,30.499151368783934]}",106.48674293717015,30.499151368783934
1764,1764,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61071044637863,30.306911897982356]}",106.61071044637863,30.306911897982356
1765,1765,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62328686035632,30.294335484004684]}",106.62328686035632,30.294335484004684
1766,1766,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63586327433399,30.306013582698238]}",106.63586327433399,30.306013582698238
1767,1767,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53435364722847,30.529694088444]}",106.53435364722847,30.529694088444
1768,1768,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48045473018131,30.53149071901224]}",106.48045473018131,30.53149071901224
1769,1769,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67718577740348,30.328471464801225]}",106.67718577740348,30.328471464801225
1770,1770,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44272548824829,30.48477832423802]}",106.44272548824829,30.48477832423802
1771,1771,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51908228739845,30.341047878778898]}",106.51908228739845,30.341047878778898
1772,1772,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45440358694184,30.49016821594274]}",106.45440358694184,30.49016821594274
1773,1773,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50830250398901,30.500049684068056]}",106.50830250398901,30.500049684068056
1774,1774,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4570985327942,30.32038662724415]}",106.4570985327942,30.32038662724415
1775,1775,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3286394471651,30.518015989750445]}",106.3286394471651,30.518015989750445
1776,1776,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29719841222092,30.535083980148716]}",106.29719841222092,30.535083980148716
1777,1777,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54872669177439,30.712052091120263]}",106.54872669177439,30.712052091120263
1778,1778,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49213282887486,30.504541260488654]}",106.49213282887486,30.504541260488654
1779,1779,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45889516336244,30.47399854082859]}",106.45889516336244,30.47399854082859
1780,1780,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61699865336747,30.31679336610767]}",106.61699865336747,30.31679336610767
1781,1781,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67269420098289,30.32667483423299]}",106.67269420098289,30.32667483423299
1782,1782,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43913222711181,30.496456422931576]}",106.43913222711181,30.496456422931576
1783,1783,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45530190222595,30.315895050823553]}",106.45530190222595,30.315895050823553
1784,1784,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63586327433399,30.28445401587937]}",106.63586327433399,30.28445401587937
1785,1785,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47775978432895,30.438065929463807]}",106.47775978432895,30.438065929463807
1786,1786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53165870137612,30.36170913031365]}",106.53165870137612,30.36170913031365
1787,1787,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50381092756841,30.538677241285196]}",106.50381092756841,30.538677241285196
1788,1788,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6322700131975,30.34014956349478]}",106.6322700131975,30.34014956349478
1789,1789,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34840238341573,30.537778926001074]}",106.34840238341573,30.537778926001074
1790,1790,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18760394755834,30.48477832423802]}",106.18760394755834,30.48477832423802
1791,1791,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.26575737727674,30.6401868683907]}",106.26575737727674,30.6401868683907
1792,1792,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15706122789828,30.481185063101545]}",106.15706122789828,30.481185063101545
1793,1793,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.25677422443555,30.520710935602803]}",106.25677422443555,30.520710935602803
1794,1794,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50650587342078,30.558440177535825]}",106.50650587342078,30.558440177535825
1795,1795,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40409793103115,30.56293175395642]}",106.40409793103115,30.56293175395642
1796,1796,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50381092756841,30.518914305034563]}",106.50381092756841,30.518914305034563
1797,1797,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51818397211433,30.34194619406302]}",106.51818397211433,30.34194619406302
1798,1798,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69066050666527,30.293437168720565]}",106.69066050666527,30.293437168720565
1799,1799,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45081032580536,30.487473270090383]}",106.45081032580536,30.487473270090383
1800,1800,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15167133619356,30.482083378385664]}",106.15167133619356,30.482083378385664
1801,1801,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35918216682516,30.50813452162513]}",106.35918216682516,30.50813452162513
1802,1802,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38792825591699,30.534185664864598]}",106.38792825591699,30.534185664864598
1803,1803,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46787831620364,30.554846916399345]}",106.46787831620364,30.554846916399345
1804,1804,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52896375552376,30.480286747817427]}",106.52896375552376,30.480286747817427
1805,1805,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39691140875819,30.51082946747749]}",106.39691140875819,30.51082946747749
1806,1806,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.30707988034624,30.483880008953903]}",106.30707988034624,30.483880008953903
1807,1807,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43464065069121,30.49016821594274]}",106.43464065069121,30.49016821594274
1808,1808,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38702994063287,30.501846314636293]}",106.38702994063287,30.501846314636293
1809,1809,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49303114415898,30.34374282463126]}",106.49303114415898,30.34374282463126
1810,1810,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49572609001133,30.58628795134353]}",106.49572609001133,30.58628795134353
1811,1811,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64933800359577,30.346437770483618]}",106.64933800359577,30.346437770483618
1812,1812,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41397939915646,30.502744629920414]}",106.41397939915646,30.502744629920414
1813,1813,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45081032580536,30.681509371460198]}",106.45081032580536,30.681509371460198
1814,1814,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42655581313413,30.573711537365856]}",106.42655581313413,30.573711537365856
1815,1815,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64215148132283,30.28355570059525]}",106.64215148132283,30.28355570059525
1816,1816,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51009913455725,30.742594810780325]}",106.51009913455725,30.742594810780325
1817,1817,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4526069563736,30.487473270090383]}",106.4526069563736,30.487473270090383
1818,1818,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4247591825659,30.56832164566114]}",106.4247591825659,30.56832164566114
1819,1819,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53435364722847,30.32038662724415]}",106.53435364722847,30.32038662724415
1820,1820,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44631874938476,30.48657495480626]}",106.44631874938476,30.48657495480626
1821,1821,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54603174592204,30.633000346117743]}",106.54603174592204,30.633000346117743
1822,1822,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4247591825659,30.466812018555633]}",106.4247591825659,30.466812018555633
1823,1823,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32145292489216,30.501846314636293]}",106.32145292489216,30.501846314636293
1824,1824,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35648722097281,30.54316881770579]}",106.35648722097281,30.54316881770579
1825,1825,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48764125245427,30.491964846510978]}",106.48764125245427,30.491964846510978
1826,1826,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49931935114782,30.493761477079218]}",106.49931935114782,30.493761477079218
1827,1827,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15526459733005,30.49106653122686]}",106.15526459733005,30.49106653122686
1828,1828,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44991201052125,30.4560322351462]}",106.44991201052125,30.4560322351462
1829,1829,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45889516336244,30.319488311960033]}",106.45889516336244,30.319488311960033
1830,1830,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48135304546543,30.394946795826073]}",106.48135304546543,30.394946795826073
1831,1831,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68616893024468,30.31679336610767]}",106.68616893024468,30.31679336610767
1832,1832,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45530190222595,30.493761477079218]}",106.45530190222595,30.493761477079218
1833,1833,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71222007348415,30.298827060425282]}",106.71222007348415,30.298827060425282
1834,1834,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61430370751512,30.31858999667591]}",106.61430370751512,30.31858999667591
1835,1835,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4984210358637,30.48477832423802]}",106.4984210358637,30.48477832423802
1836,1836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45979347864656,30.32038662724415]}",106.45979347864656,30.32038662724415
1837,1837,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35289395983634,30.505439575772773]}",106.35289395983634,30.505439575772773
1838,1838,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70413523592707,30.297928745141164]}",106.70413523592707,30.297928745141164
1839,1839,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55321826819498,30.372488913723082]}",106.55321826819498,30.372488913723082
1840,1840,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.530760386092,30.37428554429132]}",106.530760386092,30.37428554429132
1841,1841,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.60801550052628,30.308708528550596]}",106.60801550052628,30.308708528550596
1842,1842,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47955641489719,30.342844509347138]}",106.47955641489719,30.342844509347138
1843,1843,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55231995291086,30.649170021231896]}",106.55231995291086,30.649170021231896
1844,1844,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44631874938476,30.493761477079218]}",106.44631874938476,30.493761477079218
1845,1845,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46877663148776,30.379675435996038]}",106.46877663148776,30.379675435996038
1846,1846,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48135304546543,30.542270502421673]}",106.48135304546543,30.542270502421673
1847,1847,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57567615029798,30.32308157309651]}",106.57567615029798,30.32308157309651
1848,1848,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38253836421228,30.515321043898087]}",106.38253836421228,30.515321043898087
1849,1849,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48314967603366,30.497354738215698]}",106.48314967603366,30.497354738215698
1850,1850,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53884522364908,30.50813452162513]}",106.53884522364908,30.50813452162513
1851,1851,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50291261228429,30.4928631617951]}",106.50291261228429,30.4928631617951
1852,1852,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54872669177439,30.388658588837234]}",106.54872669177439,30.388658588837234
1853,1853,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43733559654356,30.474896856112707]}",106.43733559654356,30.474896856112707
1854,1854,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42116592142942,30.53149071901224]}",106.42116592142942,30.53149071901224
1855,1855,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51189576512549,30.5252025120234]}",106.51189576512549,30.5252025120234
1856,1856,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50111598171605,30.632102030833625]}",106.50111598171605,30.632102030833625
1857,1857,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67988072325583,30.336556302358304]}",106.67988072325583,30.336556302358304
1858,1858,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27204558426558,30.529694088444]}",106.27204558426558,30.529694088444
1859,1859,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51459071097784,30.541372187137554]}",106.51459071097784,30.541372187137554
1860,1860,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52087891796668,30.418302993213178]}",106.52087891796668,30.418302993213178
1861,1861,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.17323090301242,30.4883715853745]}",106.17323090301242,30.4883715853745
1862,1862,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47506483847658,30.64108518367482]}",106.47506483847658,30.64108518367482
1863,1863,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15077302090944,30.556643546967585]}",106.15077302090944,30.556643546967585
1864,1864,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42835244370238,30.653661597652494]}",106.42835244370238,30.653661597652494
1865,1865,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45620021751007,30.482981693669785]}",106.45620021751007,30.482981693669785
1866,1866,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48314967603366,30.54586376355815]}",106.48314967603366,30.54586376355815
1867,1867,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49572609001133,30.518015989750445]}",106.49572609001133,30.518015989750445
1868,1868,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42206423671354,30.615034040435354]}",106.42206423671354,30.615034040435354
1869,1869,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47775978432895,30.36081081502953]}",106.47775978432895,30.36081081502953
1870,1870,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37355521137108,30.5252025120234]}",106.37355521137108,30.5252025120234
1871,1871,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34570743756338,30.500049684068056]}",106.34570743756338,30.500049684068056
1872,1872,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49033619830662,30.683306002028438]}",106.49033619830662,30.683306002028438
1873,1873,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32684281659687,30.47130359497623]}",106.32684281659687,30.47130359497623
1874,1874,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40769119216762,30.529694088444]}",106.40769119216762,30.529694088444
1875,1875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44901369523713,30.69767904657435]}",106.44901369523713,30.69767904657435
1876,1876,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29360515108445,30.50633789105689]}",106.29360515108445,30.50633789105689
1877,1877,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31785966375567,30.597966050037083]}",106.31785966375567,30.597966050037083
1878,1878,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27024895369733,30.462320442135034]}",106.27024895369733,30.462320442135034
1879,1879,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35469059040457,30.500947999352174]}",106.35469059040457,30.500947999352174
1880,1880,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4849463066019,30.367997337302484]}",106.4849463066019,30.367997337302484
1881,1881,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15256965147768,30.48477832423802]}",106.15256965147768,30.48477832423802
1882,1882,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56220142103618,30.372488913723082]}",106.56220142103618,30.372488913723082
1883,1883,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1992820462519,30.463218757419156]}",106.1992820462519,30.463218757419156
1884,1884,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41667434500881,30.627610454413027]}",106.41667434500881,30.627610454413027
1885,1885,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42655581313413,30.518914305034563]}",106.42655581313413,30.518914305034563
1886,1886,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3196562943239,30.511727782761607]}",106.3196562943239,30.511727782761607
1887,1887,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67089757041464,30.333861356505942]}",106.67089757041464,30.333861356505942
1888,1888,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49123451359074,30.344641139915378]}",106.49123451359074,30.344641139915378
1889,1889,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67089757041464,30.302420321561762]}",106.67089757041464,30.302420321561762
1890,1890,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47057326205599,30.436269298895567]}",106.47057326205599,30.436269298895567
1891,1891,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63945653547046,30.306013582698238]}",106.63945653547046,30.306013582698238
1892,1892,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39691140875819,30.504541260488654]}",106.39691140875819,30.504541260488654
1893,1893,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43014907427062,30.553050285831105]}",106.43014907427062,30.553050285831105
1894,1894,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47506483847658,30.485676639522143]}",106.47506483847658,30.485676639522143
1895,1895,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51189576512549,30.51442272861397]}",106.51189576512549,30.51442272861397
1896,1896,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70054197479058,30.314996735539435]}",106.70054197479058,30.314996735539435
1897,1897,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50291261228429,30.49106653122686]}",106.50291261228429,30.49106653122686
1898,1898,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29540178165269,30.49016821594274]}",106.29540178165269,30.49016821594274
1899,1899,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54243848478555,30.670729588050765]}",106.54243848478555,30.670729588050765
1900,1900,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54333680006967,30.62042393214007]}",106.54333680006967,30.62042393214007
1901,1901,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.613405392231,30.356319238608933]}",106.613405392231,30.356319238608933
1902,1902,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45081032580536,30.311403474402955]}",106.45081032580536,30.311403474402955
1903,1903,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4067928768835,30.64378012952718]}",106.4067928768835,30.64378012952718
1904,1904,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32774113188098,30.518015989750445]}",106.32774113188098,30.518015989750445
1905,1905,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50650587342078,30.51442272861397]}",106.50650587342078,30.51442272861397
1906,1906,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47326820790835,30.49016821594274]}",106.47326820790835,30.49016821594274
1907,1907,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3421141764269,30.476693486680947]}",106.3421141764269,30.476693486680947
1908,1908,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37355521137108,30.67881442560784]}",106.37355521137108,30.67881442560784
1909,1909,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42745412841825,30.683306002028438]}",106.42745412841825,30.683306002028438
1910,1910,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41487771444058,30.47220191026035]}",106.41487771444058,30.47220191026035
