system:index,area,class,grid,.geo,lon,lat
2_214,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44645349667736,30.469192554058548]}",106.44645349667736,30.469192554058548
2_2710,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46154519345058,30.659096405121414]}",106.46154519345058,30.659096405121414
1_714,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38860199238007,30.525786416958077]}",106.38860199238007,30.52578641695808
1_1747,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51625259425346,30.67230163979797]}",106.51625259425346,30.67230163979797
2_2172,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38985963377785,30.472965478251847]}",106.38985963377785,30.472965478251847
2_73,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71307347300404,30.29186511697335]}",106.71307347300404,30.29186511697335
2_2487,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47097750393384,30.672930460496854]}",106.47097750393384,30.67293046049685
1_338,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48292509721263,30.642118246251552]}",106.48292509721264,30.642118246251552
2_2165,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41752774452873,30.53836283093575]}",106.41752774452873,30.53836283093575
2_1026,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3873443509823,30.535847548140215]}",106.3873443509823,30.53584754814021
2_2461,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37413911630576,30.515096465077054]}",106.37413911630576,30.51509646507705
1_266,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5300866496289,30.70500031613992]}",106.5300866496289,30.70500031613992
2_940,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6803747966621,30.35977775245279]}",106.6803747966621,30.35977775245279
2_2388,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53448839452109,30.71003088173099]}",106.53448839452108,30.71003088173099
2_2344,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4533705243651,30.68424923307676]}",106.4533705243651,30.68424923307676
1_839,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39300373727227,30.52452877556031]}",106.39300373727228,30.52452877556031
2_609,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66025253429781,30.29815332396219]}",106.6602525342978,30.29815332396219
1_379,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66276781709335,30.281803985791214]}",106.66276781709335,30.28180398579121
2_3154,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43576354479634,30.50440651319603]}",106.43576354479634,30.50440651319603
1_449,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5300866496289,30.674816922593504]}",106.5300866496289,30.674816922593504
1_999,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64893376171791,30.34594369707735]}",106.64893376171791,30.34594369707735
1_495,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4910997662981,30.681733950281224]}",106.4910997662981,30.681733950281224
2_96,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47978099371821,30.642118246251552]}",106.4797809937182,30.642118246251552
2_1516,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68163243805986,30.288721013478934]}",106.68163243805986,30.28872101347893
2_306,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67408658967325,30.292493937672237]}",106.67408658967324,30.29249393767224
1_672,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49864561468472,30.684878053775645]}",106.49864561468472,30.684878053775645
1_744,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36596444722026,30.511952361582637]}",106.36596444722026,30.51195236158264
1_1965,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41123953753988,30.51258118228152]}",106.41123953753988,30.51258118228152
1_137,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6722001275766,30.30507035164991]}",106.6722001275766,30.30507035164991
1_982,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47852335232044,30.666642253508016]}",106.47852335232044,30.666642253508016
1_1142,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41689892382983,30.51258118228152]}",106.41689892382983,30.51258118228152
2_2015,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7074140867141,30.36166421454944]}",106.7074140867141,30.36166421454944
2_1095,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49424386979253,30.637087680660485]}",106.49424386979253,30.637087680660485
1_1206,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40369368915329,30.48302660943399]}",106.40369368915329,30.48302660943399
2_1227,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4225583101198,30.49748948550831]}",106.4225583101198,30.49748948550831
2_2189,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68226125875874,30.341541952185164]}",106.68226125875874,30.341541952185164
2_2557,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71055819020852,30.361035393850557]}",106.71055819020852,30.36103539385056
2_1471,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71181583160627,30.322048510519767]}",106.71181583160627,30.322048510519767
1_1630,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45965873135393,30.691795081463365]}",106.45965873135393,30.691795081463365
2_733,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39740548216444,30.503148871798263]}",106.39740548216444,30.503148871798263
1_775,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70804290741297,30.310729737939862]}",106.70804290741296,30.310729737939862
1_530,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4301041585064,30.49748948550831]}",106.4301041585064,30.49748948550831
2_2269,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39677666146557,30.49245891991724]}",106.39677666146557,30.49245891991724
1_1681,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70426998321967,30.29626686186554]}",106.70426998321967,30.29626686186554
2_1500,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66968484478107,30.273629316705726]}",106.66968484478107,30.27362931670573
1_1305,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49047094559923,30.69116626076448]}",106.49047094559924,30.69116626076448
1_299,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50933556656574,30.666013432809134]}",106.50933556656574,30.66601343280913
2_2115,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51373731145793,30.66161168791695]}",106.51373731145792,30.66161168791695
2_453,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3609338816292,30.455358498683104]}",106.3609338816292,30.455358498683104
1_274,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68729182434981,30.283690447887864]}",106.6872918243498,30.283690447887864
2_3428,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38545788888565,30.471079016155198]}",106.38545788888564,30.4710790161552
2_3199,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43450590339859,30.498118306207196]}",106.4345059033986,30.4981183062072
1_1127,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68351890015651,30.313245020735398]}",106.68351890015651,30.3132450207354
2_3026,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38923081307895,30.463533167768592]}",106.38923081307895,30.463533167768592
2_697,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67911715526432,30.319533227724236]}",106.67911715526432,30.31953322772424
1_1178,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48984212490035,30.642747066950438]}",106.48984212490036,30.64274706695044
2_801,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71747521789624,30.306327993047677]}",106.71747521789624,30.30632799304768
2_340,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37916968189681,30.507550616690448]}",106.3791696818968,30.507550616690448
2_798,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50241853887802,30.666642253508016]}",106.50241853887802,30.666642253508016
2_986,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36407798512361,30.45787378147864]}",106.3640779851236,30.45787378147864
2_947,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51625259425346,30.691795081463365]}",106.51625259425346,30.691795081463365
2_210,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46909104183719,30.63960296345602]}",106.4690910418372,30.63960296345602
2_661,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53071547032778,30.649035273939276]}",106.53071547032778,30.64903527393928
2_2681,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4609163727517,30.637087680660485]}",106.4609163727517,30.637087680660485
2_2528,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64641847892237,30.29186511697335]}",106.64641847892236,30.29186511697335
2_520,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53700367731662,30.681105129582342]}",106.53700367731662,30.681105129582345
1_351,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5300866496289,30.667899894905783]}",106.5300866496289,30.667899894905783
1_949,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4609163727517,30.691795081463365]}",106.4609163727517,30.691795081463365
1_1695,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53637485661774,30.659096405121414]}",106.53637485661774,30.659096405121414
2_1199,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50493382167355,30.693052722861133]}",106.50493382167356,30.693052722861133
2_2521,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4609163727517,30.660982867218063]}",106.4609163727517,30.660982867218063
2_2676,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6608813549967,30.356633648958372]}",106.6608813549967,30.35663364895837
2_3313,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36785090931691,30.53836283093575]}",106.36785090931691,30.53836283093575
2_45,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38420024748788,30.527672879054727]}",106.38420024748788,30.527672879054727
2_2799,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38923081307895,30.471079016155198]}",106.38923081307895,30.4710790161552
1_1610,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52065433914565,30.680476308883456]}",106.52065433914564,30.680476308883456
2_2426,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68666300365093,30.28306162718898]}",106.68666300365092,30.28306162718898
1_925,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47349278672937,30.638345322058253]}",106.47349278672937,30.638345322058253
2_2809,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.5094370787871]}",106.41501246173318,30.5094370787871
1_1183,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44833995877403,30.496231844110543]}",106.44833995877404,30.496231844110543
2_133,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7074140867141,30.35977775245279]}",106.7074140867141,30.35977775245279
2_2527,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70049705902638,30.302555068854375]}",106.70049705902638,30.30255506885437
2_748,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43261944130192,30.4786248645418]}",106.43261944130192,30.4786248645418
2_644,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7074140867141,30.33965549008851]}",106.7074140867141,30.33965549008851
2_221,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52128315984453,30.693052722861133]}",106.52128315984451,30.693052722861133
2_2911,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44959760017178,30.5056641545938]}",106.44959760017178,30.5056641545938
2_2642,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71936167999289,30.279917523694564]}",106.71936167999289,30.279917523694564
2_2699,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45902991065505,30.66538461211025]}",106.45902991065503,30.66538461211025
2_1896,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5068202837702,30.686764515872294]}",106.5068202837702,30.68676451587229
2_84,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51247967006016,30.700598571247735]}",106.51247967006016,30.70059857124773
2_61,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52379844264006,30.672930460496854]}",106.52379844264006,30.67293046049685
1_355,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63258442354693,30.293751579070005]}",106.63258442354692,30.293751579070005
2_1917,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44771113807514,30.476109581746268]}",106.44771113807514,30.476109581746268
2_1134,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6690560240822,30.342799593582928]}",106.6690560240822,30.342799593582928
1_621,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42130066872203,30.532703444645797]}",106.42130066872204,30.5327034446458
1_1004,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63572852704135,30.283690447887864]}",106.63572852704137,30.283690447887864
1_845,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49487269049142,30.667899894905783]}",106.49487269049142,30.667899894905783
1_243,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48984212490035,30.68299159167899]}",106.48984212490036,30.68299159167899
2_1217,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49675915258807,30.713174985225407]}",106.49675915258808,30.713174985225407
1_1626,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.464689296945,30.67733220538904]}",106.464689296945,30.67733220538904
2_1563,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41375482033543,30.513838823679286]}",106.41375482033544,30.513838823679286
1_1680,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5300866496289,30.635830039262718]}",106.5300866496289,30.63583003926272
2_2443,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53574603591885,30.65658112232588]}",106.53574603591883,30.65658112232588
1_308,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51688141495234,30.652179377433693]}",106.51688141495234,30.652179377433693
1_5,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65522196870675,30.310729737939862]}",106.65522196870675,30.310729737939862
2_1355,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67911715526432,30.32582143471307]}",106.67911715526432,30.32582143471307
1_631,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51436613215681,30.63457239786495]}",106.5143661321568,30.63457239786495
2_1664,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46280283484835,30.70814441963434]}",106.46280283484836,30.70814441963434
1_416,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69358003133866,30.281803985791214]}",106.69358003133866,30.28180398579121
1_256,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47160632463272,30.681105129582342]}",106.47160632463272,30.681105129582345
2_1240,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53071547032778,30.713174985225407]}",106.53071547032778,30.713174985225407
2_1715,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.718732859294,30.293751579070005]}",106.718732859294,30.293751579070005
1_185,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4181565652276,30.510065899485983]}",106.4181565652276,30.510065899485983
2_2829,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71433111440182,30.31890440702535]}",106.71433111440182,30.31890440702535
2_673,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65144904451344,30.32393497261642]}",106.65144904451344,30.32393497261642
2_2085,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6420167340302,30.356004828259486]}",106.6420167340302,30.356004828259486
1_1715,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6571084308034,30.323306151917535]}",106.6571084308034,30.32330615191753
2_1767,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52442726333895,30.712546164526525]}",106.52442726333896,30.712546164526525
1_565,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48166745581486,30.695568005656664]}",106.48166745581486,30.695568005656664
2_1579,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3992919442611,30.527672879054727]}",106.3992919442611,30.527672879054727
2_1024,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66465427919,30.308214455144327]}",106.66465427919,30.308214455144327
1_350,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47663689022379,30.68236277098011]}",106.4766368902238,30.68236277098011
2_2028,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70804290741297,30.29186511697335]}",106.70804290741296,30.29186511697335
1_747,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48103863511598,30.683620412377877]}",106.48103863511598,30.68362041237788
1_776,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53889013941327,30.633943577166068]}",106.53889013941328,30.633943577166068
2_1638,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40998189614211,30.538991651634632]}",106.40998189614211,30.538991651634632
1_1736,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48858448350258,30.65720994302476]}",106.48858448350258,30.65720994302476
2_1189,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51562377355458,30.633943577166068]}",106.51562377355458,30.633943577166068
2_896,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42130066872203,30.476109581746268]}",106.42130066872204,30.476109581746268
2_2285,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52820018753225,30.698712109151085]}",106.52820018753224,30.698712109151085
2_321,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47475042812714,30.68424923307676]}",106.47475042812714,30.68424923307676
2_2630,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42884651710862,30.53207462394691]}",106.42884651710862,30.53207462394691
1_1447,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70867172811187,30.29815332396219]}",106.70867172811188,30.29815332396219
2_721,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45588580716063,30.664126970712484]}",106.45588580716064,30.664126970712484
1_1752,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46154519345058,30.664755791411366]}",106.46154519345058,30.66475579141137
1_1594,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37099501281133,30.510065899485983]}",106.37099501281132,30.510065899485983
2_462,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36407798512361,30.458502602177525]}",106.3640779851236,30.458502602177525
2_2356,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63635734774024,30.35852011105502]}",106.63635734774024,30.35852011105502
1_1055,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49047094559923,30.686135695173412]}",106.49047094559924,30.68613569517341
2_1474,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71621757649847,30.29626686186554]}",106.71621757649848,30.29626686186554
2_1971,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40620897194881,30.53144580324803]}",106.4062089719488,30.53144580324803
1_676,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42884651710862,30.522642313463656]}",106.42884651710862,30.522642313463656
2_2835,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66276781709335,30.32519261401419]}",106.66276781709335,30.32519261401419
1_576,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53889013941327,30.66915753630355]}",106.53889013941328,30.66915753630355
1_741,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69986823832748,30.350974262668416]}",106.69986823832748,30.350974262668416
2_2757,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69232238994088,30.30318388955326]}",106.69232238994088,30.30318388955326
1_921,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3873443509823,30.540878113731285]}",106.3873443509823,30.540878113731285
2_1040,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51185084936127,30.676703384690157]}",106.51185084936128,30.67670338469016
1_1182,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41564128243208,30.466048450564127]}",106.41564128243208,30.466048450564127
2_1615,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47915217301932,30.640231784154903]}",106.47915217301932,30.640231784154903
2_284,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47160632463272,30.64148942555267]}",106.47160632463272,30.64148942555267
2_645,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7111870109074,30.33776902799186]}",106.7111870109074,30.33776902799186
1_221,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36659326791914,30.51824056857147]}",106.36659326791914,30.51824056857147
1_558,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40872425474436,30.484913071530638]}",106.40872425474436,30.48491307153064
1_584,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51499495285569,30.654065839530343]}",106.51499495285567,30.654065839530343
1_1327,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3647068058225,30.467306091961895]}",106.3647068058225,30.46730609196189
2_3195,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38545788888565,30.474223119649615]}",106.38545788888564,30.47422311964961
2_384,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3647068058225,30.475480761047383]}",106.3647068058225,30.475480761047383
2_399,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49738797328695,30.667899894905783]}",106.49738797328696,30.667899894905783
1_253,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65647961010451,30.324563793315303]}",106.65647961010453,30.324563793315303
1_1623,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52316962194118,30.6672710742069]}",106.52316962194118,30.6672710742069
2_1311,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71055819020852,30.301926248155493]}",106.71055819020852,30.301926248155493
1_360,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66968484478107,30.335882565895208]}",106.66968484478107,30.335882565895208
2_1990,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68980710714536,30.3516030833673]}",106.68980710714536,30.3516030833673
2_512,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46971986253607,30.66161168791695]}",106.46971986253608,30.66161168791695
2_259,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42884651710862,30.491830099218358]}",106.42884651710862,30.49183009921836
2_2563,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44645349667736,30.537105189537982]}",106.44645349667736,30.537105189537986
1_679,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6338420649447,30.33776902799186]}",106.6338420649447,30.33776902799186
2_477,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39426137867002,30.4786248645418]}",106.39426137867002,30.4786248645418
1_1491,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53511721521997,30.65720994302476]}",106.53511721521996,30.65720994302476
1_578,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3647068058225,30.540878113731285]}",106.3647068058225,30.540878113731285
2_2851,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43324826200082,30.541506934430167]}",106.43324826200082,30.541506934430167
2_470,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45777226925728,30.645891170444855]}",106.45777226925728,30.64589117044485
2_2252,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51625259425346,30.644004708348206]}",106.51625259425346,30.64400470834821
2_3465,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37916968189681,30.494974202712775]}",106.3791696818968,30.49497420271277
1_1165,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68980710714536,30.30318388955326]}",106.68980710714536,30.30318388955326
2_1749,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.437650006893,30.459131422876407]}",106.437650006893,30.459131422876407
1_1665,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45022642087068,30.486799533627288]}",106.45022642087068,30.486799533627288
2_3127,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51122202866239,30.638974142757135]}",106.5112220286624,30.63897414275713
1_1118,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5338595738222,30.66538461211025]}",106.5338595738222,30.66538461211025
2_510,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41878538592648,30.500004768303846]}",106.41878538592648,30.50000476830385
2_1435,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51688141495234,30.698712109151085]}",106.51688141495234,30.698712109151085
2_830,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70426998321967,30.29186511697335]}",106.70426998321967,30.29186511697335
2_1814,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64264555472907,30.35348954546395]}",106.64264555472909,30.35348954546395
1_724,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39237491657337,30.52641523765696]}",106.39237491657336,30.52641523765696
2_855,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36282034372584,30.523899954861424]}",106.36282034372584,30.523899954861424
2_1763,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51876787704899,30.708773240333223]}",106.518767877049,30.708773240333223
1_1369,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67157130687772,30.317646765627583]}",106.67157130687772,30.317646765627583
1_1153,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41375482033543,30.481140147337335]}",106.41375482033544,30.48114014733733
2_2241,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46028755205282,30.679847488184574]}",106.46028755205282,30.67984748818457
2_2625,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49864561468472,30.66035404651918]}",106.49864561468472,30.66035404651918
1_670,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71558875579959,30.305699172348792]}",106.7155887557996,30.305699172348792
