system:index,area,class,grid,.geo,lon,lat
2_708,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96837467675081,30.11328003849039]}",106.9683746767508,30.11328003849039
1_742,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04257551921908,30.204459039828524]}",107.04257551921908,30.204459039828524
1_752,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98598165631955,30.182450315367596]}",106.98598165631957,30.1824503153676
1_471,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45525698646175,30.658467584422528]}",106.45525698646176,30.658467584422528
1_725,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4219294894209,30.465419629865245]}",106.4219294894209,30.465419629865245
2_1723,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07653183695881,30.24533238525596]}",107.0765318369588,30.24533238525596
2_2646,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7036411625208,30.350345441969534]}",106.7036411625208,30.350345441969534
1_1116,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45022642087068,30.491830099218358]}",106.45022642087068,30.49183009921836
2_2908,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92121312433454,30.130258197360252]}",106.92121312433454,30.13025819736025
1_1634,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51373731145793,30.66538461211025]}",106.51373731145792,30.66538461211025
1_1686,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44833995877403,30.489314816422823]}",106.44833995877404,30.489314816422823
1_496,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00233099449053,30.184336777464246]}",107.00233099449052,30.18433677746425
1_1404,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51373731145793,30.64337588764932]}",106.51373731145792,30.64337588764932
1_1859,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41752774452873,30.50440651319603]}",106.41752774452873,30.50440651319603
2_1428,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5030473595769,30.664755791411366]}",106.5030473595769,30.66475579141137
1_720,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05515193319675,30.242188281761543]}",107.05515193319675,30.242188281761543
2_1112,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46720457974054,30.706886778236573]}",106.46720457974054,30.706886778236573
2_700,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41123953753988,30.537105189537982]}",106.41123953753988,30.537105189537986
1_1145,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00987684287713,30.212004888215127]}",107.00987684287712,30.212004888215127
1_1669,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95013887648318,30.12711409386583]}",106.95013887648318,30.12711409386583
1_1516,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7067852660152,30.316389124229815]}",106.7067852660152,30.31638912422981
1_147,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44079411038742,30.45787378147864]}",106.44079411038742,30.45787378147864
1_421,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07087245066884,30.183707956765364]}",107.07087245066884,30.183707956765364
2_533,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06018249878782,30.20257257773187]}",107.06018249878782,30.20257257773187
2_2723,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96711703535304,30.11956824547923]}",106.96711703535304,30.11956824547923
1_1403,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07653183695881,30.18685206025978]}",107.0765318369588,30.18685206025978
1_132,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00295981518941,30.217035453806197]}",107.0029598151894,30.2170354538062
2_2339,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4565146278595,30.71506144732206]}",106.4565146278595,30.71506144732206
2_2608,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96208646976197,30.139061687144622]}",106.96208646976196,30.139061687144626
1_533,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95516944207425,30.096301879620533]}",106.95516944207424,30.096301879620533
1_441,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00861920147936,30.18810970165755]}",107.00861920147936,30.18810970165755
2_782,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98912575981397,30.171760363486573]}",106.98912575981396,30.171760363486573
2_1785,1,2,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91429609664682,30.135917583650205]}",106.91429609664682,30.135917583650205
1_1549,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47726571092267,30.64086060485379]}",106.47726571092268,30.64086060485379
1_325,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49361504909365,30.674816922593504]}",106.49361504909363,30.674816922593504
2_418,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4992744353836,30.637087680660485]}",106.4992744353836,30.637087680660485
1_325,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44771113807514,30.486799533627288]}",106.44771113807514,30.486799533627288
2_222,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97151878024523,30.182450315367596]}",106.97151878024523,30.1824503153676
1_234,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9803222700296,30.17301800488434]}",106.9803222700296,30.17301800488434
2_660,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4030648684544,30.489314816422823]}",106.4030648684544,30.489314816422823
1_697,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38105614399348,30.533961086043565]}",106.38105614399348,30.533961086043565
1_72,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05892485739007,30.239672998966007]}",107.05892485739008,30.239672998966007
2_744,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40998189614211,30.46982137475743]}",106.40998189614211,30.46982137475743
2_2557,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5300866496289,30.633314756467183]}",106.5300866496289,30.633314756467183
1_115,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9539118006765,30.14912281832676]}",106.9539118006765,30.14912281832676
2_2714,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44079411038742,30.541506934430167]}",106.44079411038742,30.541506934430167
1_1189,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67785951386657,30.300668606757725]}",106.67785951386657,30.300668606757725
1_361,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39426137867002,30.515096465077054]}",106.39426137867002,30.51509646507705
2_146,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07841829905546,30.20257257773187]}",107.07841829905546,30.20257257773187
2_273,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0419466985202,30.227096584988335]}",107.0419466985202,30.22709658498833
2_2757,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37728321980016,30.528301699753612]}",106.37728321980016,30.52830169975361
2_1733,0,2,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43702118619412,30.459131422876407]}",106.43702118619412,30.459131422876407
1_1513,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40558015124994,30.53333226534468]}",106.40558015124994,30.53333226534468
2_3336,0,4,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39677666146557,30.537105189537982]}",106.39677666146557,30.537105189537986
2_3078,0,4,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44959760017178,30.45410085728534]}",106.44959760017178,30.45410085728534
2_1945,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02937028454252,30.261681723426936]}",107.02937028454252,30.261681723426936
1_1318,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98912575981397,30.17993503257206]}",106.98912575981396,30.17993503257206
2_1799,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51059320796351,30.710659702429872]}",106.51059320796352,30.710659702429872
2_1949,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49298622839476,30.699340929849967]}",106.49298622839476,30.699340929849967
1_419,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63950145123465,30.29312275837112]}",106.63950145123464,30.29312275837112
2_1653,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51876787704899,30.681105129582342]}",106.518767877049,30.681105129582345
2_992,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53134429102667,30.678589846786807]}",106.53134429102668,30.678589846786807
2_1055,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0576672159923,30.22772540568722]}",107.0576672159923,30.22772540568722
1_477,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53700367731662,30.67544574329239]}",106.53700367731662,30.67544574329239
2_2601,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4225583101198,30.48365543013287]}",106.4225583101198,30.48365543013287
2_1245,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36344916442472,30.4786248645418]}",106.36344916442472,30.4786248645418
1_363,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97906462863183,30.162328053003318]}",106.97906462863185,30.16232805300332
2_278,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91744020014124,30.16987390138992]}",106.91744020014124,30.16987390138992
2_317,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92309958643119,30.135917583650205]}",106.9230995864312,30.135917583650205
1_1330,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71055819020852,30.296895682564422]}",106.71055819020852,30.296895682564426
1_1658,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49424386979253,30.654065839530343]}",106.49424386979253,30.654065839530343
2_212,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42318713081868,30.523899954861424]}",106.42318713081868,30.523899954861424
1_890,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38482906818678,30.457244960779757]}",106.38482906818678,30.45724496077976
1_1512,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71307347300404,30.29878214466107]}",106.71307347300404,30.29878214466107
2_2651,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63447088564358,30.330223179605255]}",106.63447088564358,30.33022317960525
2_3005,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52002551844676,30.64337588764932]}",106.52002551844676,30.64337588764932
1_611,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39677666146557,30.50440651319603]}",106.39677666146557,30.50440651319603
1_1558,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41564128243208,30.488057175025055]}",106.41564128243208,30.48805717502505
2_2354,1,2,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91995548293677,30.137804045746854]}",106.91995548293676,30.13780404574685
2_60,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95013887648318,30.130258197360252]}",106.95013887648318,30.13025819736025
2_1338,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42947533780752,30.461646705671942]}",106.42947533780752,30.461646705671946
2_3056,1,4,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94133538669881,30.158555128810015]}",106.9413353866988,30.15855512881001
2_612,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3797985025957,30.537105189537982]}",106.3797985025957,30.537105189537986
2_230,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9840951942229,30.117681783382576]}",106.9840951942229,30.117681783382576
1_1163,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65836607220116,30.28306162718898]}",106.65836607220116,30.28306162718898
1_426,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02371089825257,30.205716681226292]}",107.02371089825256,30.20571668122629
2_1410,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95265415927872,30.10636301080267]}",106.95265415927872,30.10636301080267
1_992,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05892485739007,30.23464243337494]}",107.05892485739008,30.23464243337494
2_1324,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51751023565123,30.718205550816478]}",106.51751023565124,30.71820555081648
1_941,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36219152302697,30.494974202712775]}",106.36219152302697,30.49497420271277
2_2435,0,2,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6300691407514,30.355376007560604]}",106.6300691407514,30.355376007560604
2_1950,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00107335309276,30.22961186778387]}",107.00107335309276,30.22961186778387
1_1298,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66025253429781,30.320790869122]}",106.6602525342978,30.320790869122
1_1763,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49864561468472,30.68299159167899]}",106.49864561468472,30.68299159167899
2_2510,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96523057325639,30.108249472899324]}",106.9652305732564,30.108249472899324
2_223,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69986823832748,30.283690447887864]}",106.69986823832748,30.283690447887864
2_454,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07841829905546,30.254135875040333]}",107.07841829905546,30.254135875040333
2_1142,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5300866496289,30.652808198132576]}",106.5300866496289,30.652808198132576
1_873,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06081131948672,30.262939364824703]}",107.06081131948672,30.262939364824703
2_2282,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45840108995615,30.706886778236573]}",106.45840108995615,30.706886778236573
1_153,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37351029560686,30.5402492930324]}",106.37351029560686,30.5402492930324
2_494,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.471079016155198]}",106.41501246173318,30.4710790161552
1_843,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06081131948672,30.211376067516245]}",107.06081131948672,30.211376067516245
2_1620,0,2,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69232238994088,30.341541952185164]}",106.69232238994088,30.341541952185164
1_1659,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70238352112302,30.300668606757725]}",106.70238352112302,30.300668606757725
1_1049,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91744020014124,30.125856452468064]}",106.91744020014124,30.125856452468064
1_828,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64830494101903,30.338397848690743]}",106.64830494101903,30.338397848690743
2_564,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53323075312332,30.657838763723646]}",106.53323075312332,30.65783876372365
1_349,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52694254613448,30.654065839530343]}",106.52694254613448,30.654065839530343
2_64,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41689892382983,30.48994363712171]}",106.41689892382983,30.48994363712171
2_2639,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97340524234188,30.123341169672532]}",106.97340524234188,30.12334116967253
2_1511,0,2,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37476793700463,30.480511326638453]}",106.37476793700463,30.480511326638453
2_427,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07590301625991,30.247847668051495]}",107.07590301625991,30.24784766805149
2_1399,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3760255784024,30.48994363712171]}",106.3760255784024,30.48994363712171
1_1790,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42381595151755,30.515725285775936]}",106.42381595151755,30.515725285775936
1_299,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67848833456544,30.361035393850557]}",106.67848833456544,30.36103539385056
1_1143,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4338770826997,30.499375947604964]}",106.4338770826997,30.499375947604964
1_326,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45777226925728,30.640231784154903]}",106.45777226925728,30.640231784154903
1_323,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07778947835656,30.228983047084988]}",107.07778947835656,30.228983047084988
2_130,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39489019936892,30.45787378147864]}",106.39489019936892,30.45787378147864
1_1935,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44708231737626,30.487428354326173]}",106.44708231737626,30.487428354326173
1_1438,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03880259502579,30.267341109716888]}",107.0388025950258,30.267341109716888
2_2621,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96397293185862,30.12522763176918]}",106.96397293185862,30.12522763176918
1_1128,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02937028454252,30.198799653538572]}",107.02937028454252,30.19879965353857
1_173,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99918689099611,30.21766427450508]}",106.99918689099611,30.21766427450508
1_60,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68351890015651,30.323306151917535]}",106.68351890015651,30.32330615191753
1_658,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45777226925728,30.67733220538904]}",106.45777226925728,30.67733220538904
2_2751,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71370229370292,30.2862057306834]}",106.71370229370292,30.2862057306834
2_2740,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93001661411891,30.1283717352636]}",106.93001661411893,30.1283717352636
2_657,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65773725150228,30.285576909984517]}",106.65773725150228,30.28557690998452
2_2203,1,2,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93190307621556,30.14912281832676]}",106.93190307621556,30.14912281832676
2_3176,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46657575904165,30.691795081463365]}",106.46657575904165,30.691795081463365
2_261,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9532829799776,30.096301879620533]}",106.9532829799776,30.096301879620533
1_942,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43639236549524,30.459760243575293]}",106.43639236549524,30.459760243575293
2_1401,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46343165554723,30.69619682635555]}",106.46343165554724,30.69619682635555
2_110,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6992394176286,30.30318388955326]}",106.6992394176286,30.30318388955326
2_2600,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5300866496289,30.638345322058253]}",106.5300866496289,30.638345322058253
2_471,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68792064504869,30.305699172348792]}",106.68792064504868,30.305699172348792
2_3161,1,4,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95831354556867,30.14723635623011]}",106.95831354556869,30.14723635623011
2_3151,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52442726333895,30.67607456399127]}",106.52442726333896,30.67607456399127
2_1458,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6992394176286,30.320790869122]}",106.6992394176286,30.320790869122
2_871,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40620897194881,30.538991651634632]}",106.4062089719488,30.538991651634632
2_564,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36596444722026,30.522642313463656]}",106.36596444722026,30.522642313463656
2_996,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4533705243651,30.709402061032105]}",106.4533705243651,30.709402061032105
2_20,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4879556628037,30.660982867218063]}",106.4879556628037,30.660982867218063
2_1261,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00484627728606,30.205087860527406]}",107.00484627728606,30.205087860527406
1_935,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42318713081868,30.532703444645797]}",106.42318713081868,30.5327034446458
2_2927,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4684622211383,30.655952301626996]}",106.4684622211383,30.655952301627
2_3225,1,4,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07213009206662,30.2553935164381]}",107.07213009206662,30.2553935164381
2_175,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42067184802315,30.469192554058548]}",106.42067184802316,30.469192554058548
1_1574,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47600806952491,30.68424923307676]}",106.47600806952492,30.68424923307676
2_1212,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50430500097467,30.67230163979797]}",106.50430500097468,30.67230163979797
2_2660,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71810403859511,30.281803985791214]}",106.71810403859511,30.28180398579121
2_1303,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67597305176992,30.273629316705726]}",106.67597305176992,30.27362931670573
1_36,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63509970634247,30.289978654876702]}",106.63509970634249,30.289978654876705
1_1138,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48355391791151,30.686764515872294]}",106.48355391791152,30.68676451587229
2_2520,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65459314800786,30.294380399768887]}",106.65459314800786,30.294380399768887
1_1034,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0344008501336,30.26356818552359]}",107.0344008501336,30.26356818552359
1_1191,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07087245066884,30.20948960541959]}",107.07087245066884,30.20948960541959
1_1249,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94259302809658,30.15415338391783]}",106.94259302809658,30.15415338391783
2_1892,0,2,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70489880391855,30.281803985791214]}",106.70489880391855,30.28180398579121
1_250,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63635734774024,30.295009220467772]}",106.63635734774024,30.29500922046777
2_1015,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.525786416958077]}",106.41501246173318,30.52578641695808
2_1575,0,2,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69420885203753,30.336511386594093]}",106.69420885203752,30.336511386594093
2_2401,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47475042812714,30.671672819099086]}",106.47475042812714,30.671672819099086
2_2810,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.464161988467477]}",106.41501246173318,30.46416198846748
2_2566,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02433971895145,30.20886078472071]}",107.02433971895144,30.20886078472071
2_2591,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46531811764387,30.684878053775645]}",106.46531811764387,30.684878053775645
1_414,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9570559041709,30.10447654870602]}",106.9570559041709,30.10447654870602
1_1367,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05515193319675,30.26231054412582]}",107.05515193319675,30.26231054412582
2_1140,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05012136760568,30.264825826921356]}",107.05012136760568,30.26482582692136
2_1330,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95139651788095,30.118939424780343]}",106.95139651788097,30.118939424780343
2_2778,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96271529046086,30.13340230085467]}",106.96271529046086,30.13340230085467
2_2998,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46783340043942,30.66224050861583]}",106.46783340043942,30.66224050861583
2_577,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44205175178519,30.500004768303846]}",106.4420517517852,30.50000476830385
2_846,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36596444722026,30.496231844110543]}",106.36596444722026,30.496231844110543
2_1531,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47600806952491,30.714432626623175]}",106.47600806952492,30.71443262662317
2_475,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95202533857984,30.156668666713365]}",106.95202533857984,30.156668666713365
2_2660,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96334411115974,30.144092252735692]}",106.96334411115974,30.14409225273569
1_1558,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4992744353836,30.64651999114374]}",106.4992744353836,30.64651999114374
1_302,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51876787704899,30.640231784154903]}",106.518767877049,30.640231784154903
2_2752,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02056679475815,30.208231964021824]}",107.02056679475815,30.208231964021824
1_1186,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41564128243208,30.507550616690448]}",106.41564128243208,30.507550616690448
2_1915,0,2,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63509970634247,30.350974262668416]}",106.63509970634249,30.350974262668416
1_1708,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07653183695881,30.19502672934527]}",107.0765318369588,30.19502672934527
2_370,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5225408012423,30.68424923307676]}",106.5225408012423,30.68424923307676
1_1155,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05955367808895,30.214520171010662]}",107.05955367808896,30.214520171010665
1_810,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43136179990417,30.457244960779757]}",106.43136179990417,30.45724496077976
1_510,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69672413483308,30.305699172348792]}",106.69672413483308,30.305699172348792
2_1777,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06018249878782,30.21577781240843]}",107.06018249878782,30.21577781240843
1_654,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49047094559923,30.687393336571176]}",106.49047094559924,30.687393336571176
2_202,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45902991065505,30.68424923307676]}",106.45902991065503,30.68424923307676
